,relative_im_path,class,class_name,make,model,vehicle_type,year,open_rate,click_through_open_rate,revenue_generated_per_email,conversion_rate,campain_type,industry
2526,car_ims/002527.jpg,31,BMW 6 Series Convertible 2007,BMW,Series,Convertible,2007,1,1,1,1,Newsletter,Hospitality
2527,car_ims/002528.jpg,31,BMW 6 Series Convertible 2007,BMW,Series,Convertible,2007,1,1,0,1,Newsletter,Software and Technology
2528,car_ims/002529.jpg,31,BMW 6 Series Convertible 2007,BMW,Series,Convertible,2007,1,1,1,0,Survey,Hospitality
2529,car_ims/002530.jpg,31,BMW 6 Series Convertible 2007,BMW,Series,Convertible,2007,1,1,1,0,Promotional,Retail
2530,car_ims/002531.jpg,31,BMW 6 Series Convertible 2007,BMW,Series,Convertible,2007,1,1,1,1,Engagement,Hospitality
2531,car_ims/002532.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Energy
2532,car_ims/002533.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Survey,Retail
2533,car_ims/002534.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,0,0,Abandoned_Cart,Entertainment
2534,car_ims/002535.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Survey,Hospitality
2535,car_ims/002536.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Abandoned_Cart,Finance and Banking
2536,car_ims/002537.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,1,1,Promotional,Software and Technology
2537,car_ims/002538.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Promotional,Hospitality
2538,car_ims/002539.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Promotional,Entertainment
2539,car_ims/002540.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Survey,Hospitality
2540,car_ims/002541.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,1,1,Engagement,Software and Technology
2541,car_ims/002542.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Promotional,Entertainment
2542,car_ims/002543.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Abandoned_Cart,Energy
2543,car_ims/002544.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Newsletter,Healthcare
2544,car_ims/002545.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Energy
2545,car_ims/002546.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Hospitality
2546,car_ims/002547.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Survey,Real Estate
2547,car_ims/002548.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,1,0,Engagement,Real Estate
2548,car_ims/002549.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Review_Request,Entertainment
2549,car_ims/002550.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,0,1,Abandoned_Cart,Finance and Banking
2550,car_ims/002551.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Abandoned_Cart,Real Estate
2551,car_ims/002552.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Product_Announcement,Real Estate
2552,car_ims/002553.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Review_Request,Hospitality
2553,car_ims/002554.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Energy
2554,car_ims/002555.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Finance and Banking
2555,car_ims/002556.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Abandoned_Cart,Finance and Banking
2556,car_ims/002557.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Promotional,Energy
2557,car_ims/002558.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Newsletter,Healthcare
2558,car_ims/002559.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Promotional,Energy
2559,car_ims/002560.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,0,Transactional,Finance and Banking
2560,car_ims/002561.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Software and Technology
2561,car_ims/002562.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Transactional,Entertainment
2562,car_ims/002563.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Review_Request,Finance and Banking
2563,car_ims/002564.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Review_Request,Healthcare
2564,car_ims/002565.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Abandoned_Cart,Retail
2565,car_ims/002566.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Promotional,Finance and Banking
2566,car_ims/002567.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Promotional,Entertainment
2567,car_ims/002568.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Transactional,Healthcare
2568,car_ims/002569.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Newsletter,Hospitality
2569,car_ims/002570.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,0,1,Newsletter,Energy
2570,car_ims/002571.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Newsletter,Energy
2571,car_ims/002572.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Engagement,Retail
2572,car_ims/002573.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Product_Announcement,Hospitality
2573,car_ims/002574.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Abandoned_Cart,Software and Technology
2574,car_ims/002575.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Engagement,Real Estate
2575,car_ims/002576.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Product_Announcement,Finance and Banking
2576,car_ims/002577.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Webinar,Entertainment
2577,car_ims/002578.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,1,0,Product_Announcement,Entertainment
2578,car_ims/002579.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Finance and Banking
2579,car_ims/002580.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Promotional,Software and Technology
2580,car_ims/002581.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,1,1,Product_Announcement,Real Estate
2581,car_ims/002582.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Engagement,Retail
2582,car_ims/002583.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Webinar,Hospitality
2583,car_ims/002584.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Engagement,Entertainment
2584,car_ims/002585.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Hospitality
2585,car_ims/002586.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Product_Announcement,Healthcare
2586,car_ims/002587.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Product_Announcement,Software and Technology
2587,car_ims/002588.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Survey,Energy
2588,car_ims/002589.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Product_Announcement,Real Estate
2589,car_ims/002590.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Webinar,Real Estate
2590,car_ims/002591.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,0,1,Review_Request,Healthcare
2591,car_ims/002592.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,0,1,Transactional,Healthcare
2592,car_ims/002593.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Transactional,Real Estate
2593,car_ims/002594.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Webinar,Energy
2594,car_ims/002595.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Promotional,Software and Technology
2595,car_ims/002596.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Promotional,Healthcare
2596,car_ims/002597.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,0,Product_Announcement,Entertainment
2597,car_ims/002598.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,1,1,Product_Announcement,Finance and Banking
2598,car_ims/002599.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Newsletter,Finance and Banking
2599,car_ims/002600.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Finance and Banking
2600,car_ims/002601.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Webinar,Real Estate
2601,car_ims/002602.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Survey,Software and Technology
2602,car_ims/002603.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Transactional,Finance and Banking
2603,car_ims/002604.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,0,0,1,Transactional,Entertainment
2604,car_ims/002605.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Webinar,Finance and Banking
2605,car_ims/002606.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,0,1,0,1,Review_Request,Energy
2606,car_ims/002607.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Newsletter,Healthcare
2607,car_ims/002608.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Survey,Retail
2608,car_ims/002609.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Engagement,Real Estate
2609,car_ims/002610.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Newsletter,Real Estate
2610,car_ims/002611.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,0,Engagement,Energy
2611,car_ims/002612.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,1,1,Engagement,Energy
2612,car_ims/002613.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,0,1,1,Promotional,Entertainment
2613,car_ims/002614.jpg,32,BMW X5 SUV 2007,BMW,X5,SUV,2007,1,1,0,1,Transactional,Real Estate
2614,car_ims/002615.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,0,Review_Request,Hospitality
2615,car_ims/002616.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,1,Product_Announcement,Real Estate
2616,car_ims/002617.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Newsletter,Software and Technology
2617,car_ims/002618.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Survey,Hospitality
2618,car_ims/002619.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,0,Promotional,Healthcare
2619,car_ims/002620.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Survey,Healthcare
2620,car_ims/002621.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Survey,Energy
2621,car_ims/002622.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Review_Request,Finance and Banking
2622,car_ims/002623.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Engagement,Energy
2623,car_ims/002624.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Engagement,Hospitality
2624,car_ims/002625.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Promotional,Healthcare
2625,car_ims/002626.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Review_Request,Software and Technology
2626,car_ims/002627.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Healthcare
2627,car_ims/002628.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Abandoned_Cart,Retail
2628,car_ims/002629.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Software and Technology
2629,car_ims/002630.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Promotional,Finance and Banking
2630,car_ims/002631.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,1,Transactional,Real Estate
2631,car_ims/002632.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Real Estate
2632,car_ims/002633.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Review_Request,Retail
2633,car_ims/002634.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Newsletter,Software and Technology
2634,car_ims/002635.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Webinar,Software and Technology
2635,car_ims/002636.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Webinar,Hospitality
2636,car_ims/002637.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Transactional,Hospitality
2637,car_ims/002638.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,0,Abandoned_Cart,Software and Technology
2638,car_ims/002639.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Product_Announcement,Retail
2639,car_ims/002640.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,1,Newsletter,Real Estate
2640,car_ims/002641.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,0,0,Product_Announcement,Energy
2641,car_ims/002642.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Promotional,Healthcare
2642,car_ims/002643.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Engagement,Retail
2643,car_ims/002644.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Engagement,Entertainment
2644,car_ims/002645.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Promotional,Healthcare
2645,car_ims/002646.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,0,0,Abandoned_Cart,Healthcare
2646,car_ims/002647.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Transactional,Energy
2647,car_ims/002648.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Abandoned_Cart,Retail
2648,car_ims/002649.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Transactional,Energy
2649,car_ims/002650.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Transactional,Energy
2650,car_ims/002651.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Newsletter,Software and Technology
2651,car_ims/002652.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,0,Review_Request,Software and Technology
2652,car_ims/002653.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,0,Survey,Hospitality
2653,car_ims/002654.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Product_Announcement,Finance and Banking
2654,car_ims/002655.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Engagement,Healthcare
2655,car_ims/002656.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Promotional,Software and Technology
2656,car_ims/002657.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Transactional,Software and Technology
2657,car_ims/002658.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Newsletter,Entertainment
2658,car_ims/002659.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Abandoned_Cart,Retail
2659,car_ims/002660.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Webinar,Entertainment
2660,car_ims/002661.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Product_Announcement,Software and Technology
2661,car_ims/002662.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Abandoned_Cart,Healthcare
2662,car_ims/002663.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Transactional,Energy
2663,car_ims/002664.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Survey,Entertainment
2664,car_ims/002665.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Product_Announcement,Retail
2665,car_ims/002666.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Transactional,Real Estate
2666,car_ims/002667.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Newsletter,Hospitality
2667,car_ims/002668.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Webinar,Finance and Banking
2668,car_ims/002669.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,0,Promotional,Healthcare
2669,car_ims/002670.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,0,Webinar,Retail
2670,car_ims/002671.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Promotional,Energy
2671,car_ims/002672.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Abandoned_Cart,Healthcare
2672,car_ims/002673.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Abandoned_Cart,Healthcare
2673,car_ims/002674.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Transactional,Software and Technology
2674,car_ims/002675.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Transactional,Real Estate
2675,car_ims/002676.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Survey,Real Estate
2676,car_ims/002677.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,0,Product_Announcement,Finance and Banking
2677,car_ims/002678.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Transactional,Hospitality
2678,car_ims/002679.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Engagement,Real Estate
2679,car_ims/002680.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Transactional,Hospitality
2680,car_ims/002681.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Finance and Banking
2681,car_ims/002682.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Survey,Hospitality
2682,car_ims/002683.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Abandoned_Cart,Healthcare
2683,car_ims/002684.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,1,Survey,Hospitality
2684,car_ims/002685.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,0,1,1,Abandoned_Cart,Real Estate
2685,car_ims/002686.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Promotional,Entertainment
2686,car_ims/002687.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Healthcare
2687,car_ims/002688.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Survey,Entertainment
2688,car_ims/002689.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Survey,Entertainment
2689,car_ims/002690.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Webinar,Retail
2690,car_ims/002691.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Product_Announcement,Entertainment
2691,car_ims/002692.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Product_Announcement,Healthcare
2692,car_ims/002693.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Engagement,Finance and Banking
2693,car_ims/002694.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,0,1,1,1,Review_Request,Real Estate
2694,car_ims/002695.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Promotional,Finance and Banking
2695,car_ims/002696.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,1,Abandoned_Cart,Energy
2696,car_ims/002697.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,1,0,Abandoned_Cart,Healthcare
2697,car_ims/002698.jpg,33,BMW X6 SUV 2012,BMW,X6,SUV,2012,1,1,0,1,Newsletter,Energy
2698,car_ims/002699.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Abandoned_Cart,Healthcare
2699,car_ims/002700.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Transactional,Healthcare
2700,car_ims/002701.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Survey,Real Estate
2701,car_ims/002702.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Product_Announcement,Finance and Banking
2702,car_ims/002703.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Review_Request,Real Estate
2703,car_ims/002704.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Engagement,Retail
2704,car_ims/002705.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Survey,Hospitality
2705,car_ims/002706.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Newsletter,Software and Technology
2706,car_ims/002707.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Promotional,Entertainment
2707,car_ims/002708.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Newsletter,Hospitality
2708,car_ims/002709.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Survey,Finance and Banking
2709,car_ims/002710.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,1,Review_Request,Software and Technology
2710,car_ims/002711.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Engagement,Hospitality
2711,car_ims/002712.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,1,1,Product_Announcement,Entertainment
2712,car_ims/002713.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Newsletter,Hospitality
2713,car_ims/002714.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Abandoned_Cart,Energy
2714,car_ims/002715.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Review_Request,Software and Technology
2715,car_ims/002716.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Promotional,Entertainment
2716,car_ims/002717.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,1,Survey,Retail
2717,car_ims/002718.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Engagement,Finance and Banking
2718,car_ims/002719.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,1,0,Engagement,Software and Technology
2719,car_ims/002720.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Webinar,Hospitality
2720,car_ims/002721.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,1,0,Product_Announcement,Real Estate
2721,car_ims/002722.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Webinar,Energy
2722,car_ims/002723.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Newsletter,Hospitality
2723,car_ims/002724.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,1,Review_Request,Retail
2724,car_ims/002725.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Promotional,Retail
2725,car_ims/002726.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,1,0,Newsletter,Real Estate
2726,car_ims/002727.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Newsletter,Finance and Banking
2727,car_ims/002728.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,0,Survey,Healthcare
2728,car_ims/002729.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,1,1,0,Webinar,Healthcare
2729,car_ims/002730.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,0,0,Survey,Retail
2730,car_ims/002731.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,1,0,Survey,Healthcare
2731,car_ims/002732.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Survey,Finance and Banking
2732,car_ims/002733.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,1,0,0,1,Newsletter,Retail
2733,car_ims/002734.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Newsletter,Finance and Banking
2734,car_ims/002735.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,1,1,0,Newsletter,Healthcare
2735,car_ims/002736.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Transactional,Software and Technology
2736,car_ims/002737.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Promotional,Retail
2737,car_ims/002738.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,1,1,Transactional,Hospitality
2738,car_ims/002739.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,1,0,Review_Request,Entertainment
2739,car_ims/002740.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Webinar,Retail
2740,car_ims/002741.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Webinar,Retail
2741,car_ims/002742.jpg,34,BMW M3 Coupe 2012,BMW,M3,Coupe,2012,0,0,0,0,Promotional,Hospitality
